prefecture_code,municipality,file_name
moj-14kanagawa,高座郡寒川町（横浜地方法務局湘南支局）登記所備付地図データ,14321-0210.zip
moj-14kanagawa,中郡大磯町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14341-0203.zip
moj-14kanagawa,中郡二宮町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14342-0203.zip
moj-14kanagawa,足柄上郡中井町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14361-0203.zip
moj-14kanagawa,足柄上郡大井町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14362-0203.zip
moj-14kanagawa,足柄上郡松田町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14363-0203.zip
moj-14kanagawa,足柄上郡山北町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14364-0203.zip
moj-14kanagawa,足柄上郡開成町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14366-0203.zip
moj-14kanagawa,足柄下郡箱根町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14382-0203.zip
moj-14kanagawa,足柄下郡真鶴町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14383-0203.zip
moj-14kanagawa,足柄下郡湯河原町（横浜地方法務局西湘二宮支局）登記所備付地図データ,14384-0203.zip
moj-14kanagawa,愛甲郡愛川町（横浜地方法務局厚木支局）登記所備付地図データ,14401-0204.zip
moj-14kanagawa,愛甲郡清川村（横浜地方法務局厚木支局）登記所備付地図データ,14402-0204.zip
moj-15niigata,新潟市北区（新潟地方法務局）登記所備付地図データ,15101-1100.zip
moj-15niigata,新潟市北区（新潟地方法務局新発田支局）登記所備付地図データ,15101-1102.zip
moj-15niigata,新潟市東区（新潟地方法務局）登記所備付地図データ,15102-1100.zip
moj-15niigata,新潟市中央区（新潟地方法務局）登記所備付地図データ,15103-1100.zip
moj-15niigata,新潟市江南区（新潟地方法務局）登記所備付地図データ,15104-1100.zip
moj-15niigata,新潟市秋葉区（新潟地方法務局新津支局）登記所備付地図データ,15105-1113.zip
moj-15niigata,新潟市南区（新潟地方法務局新津支局）登記所備付地図データ,15106-1113.zip
moj-15niigata,新潟市西区（新潟地方法務局）登記所備付地図データ,15107-1100.zip
moj-15niigata,新潟市西蒲区（新潟地方法務局）登記所備付地図データ,15108-1100.zip
moj-15niigata,長岡市（新潟地方法務局長岡支局）登記所備付地図データ,15202-1104.zip
moj-15niigata,三条市（新潟地方法務局三条支局）登記所備付地図データ,15204-1101.zip
moj-15niigata,柏崎市（新潟地方法務局柏崎支局）登記所備付地図データ,15205-1105.zip
moj-15niigata,新発田市（新潟地方法務局新発田支局）登記所備付地図データ,15206-1102.zip
moj-15niigata,小千谷市（新潟地方法務局長岡支局）登記所備付地図データ,15208-1104.zip
moj-15niigata,加茂市（新潟地方法務局三条支局）登記所備付地図データ,15209-1101.zip
moj-15niigata,十日町市（新潟地方法務局十日町支局）登記所備付地図データ,15210-1131.zip
moj-15niigata,見附市（新潟地方法務局長岡支局）登記所備付地図データ,15211-1104.zip
moj-15niigata,村上市（新潟地方法務局村上支局）登記所備付地図データ,15212-1103.zip
moj-15niigata,燕市（新潟地方法務局三条支局）登記所備付地図データ,15213-1101.zip
moj-15niigata,糸魚川市（新潟地方法務局糸魚川支局）登記所備付地図データ,15216-1108.zip
moj-15niigata,妙高市（新潟地方法務局上越支局）登記所備付地図データ,15217-1107.zip
moj-15niigata,五泉市（新潟地方法務局新津支局）登記所備付地図データ,15218-1113.zip
moj-15niigata,上越市（新潟地方法務局上越支局）登記所備付地図データ,15222-1107.zip
moj-15niigata,阿賀野市（新潟地方法務局新津支局）登記所備付地図データ,15223-1113.zip
moj-15niigata,佐渡市（新潟地方法務局佐渡支局）登記所備付地図データ,15224-1109.zip
moj-15niigata,魚沼市（新潟地方法務局南魚沼支局）登記所備付地図データ,15225-1106.zip
moj-15niigata,南魚沼市（新潟地方法務局南魚沼支局）登記所備付地図データ,15226-1106.zip
moj-15niigata,胎内市（新潟地方法務局新発田支局）登記所備付地図データ,15227-1102.zip
moj-15niigata,北蒲原郡聖籠町（新潟地方法務局新発田支局）登記所備付地図データ,15307-1102.zip
moj-15niigata,北蒲原郡加治川村（新潟地方法務局新発田支局）登記所備付地図データ,15308-1102.zip
moj-15niigata,西蒲原郡弥彦村（新潟地方法務局三条支局）登記所備付地図データ,15342-1101.zip
moj-15niigata,南蒲原郡田上町（新潟地方法務局三条支局）登記所備付地図データ,15361-1101.zip
moj-15niigata,東蒲原郡阿賀町（新潟地方法務局新津支局）登記所備付地図データ,15385-1113.zip
moj-15niigata,三島郡出雲崎町（新潟地方法務局柏崎支局）登記所備付地図データ,15405-1105.zip
moj-15niigata,北魚沼郡川口町（新潟地方法務局長岡支局）登記所備付地図データ,15441-1104.zip
moj-15niigata,南魚沼郡湯沢町（新潟地方法務局南魚沼支局）登記所備付地図データ,15461-1106.zip
moj-15niigata,中魚沼郡津南町（新潟地方法務局十日町支局）登記所備付地図データ,15482-1131.zip
moj-15niigata,刈羽郡刈羽村（新潟地方法務局柏崎支局）登記所備付地図データ,15504-1105.zip
moj-15niigata,中頸城郡柿崎町（新潟地方法務局上越支局）登記所備付地図データ,15541-1107.zip
moj-15niigata,中頸城郡大潟町（新潟地方法務局上越支局）登記所備付地図データ,15542-1107.zip
moj-15niigata,岩船郡関川村（新潟地方法務局村上支局）登記所備付地図データ,15581-1103.zip
moj-15niigata,岩船郡朝日村（新潟地方法務局村上支局）登記所備付地図データ,15584-1103.zip
moj-15niigata,岩船郡粟島浦村（新潟地方法務局村上支局）登記所備付地図データ,15586-1103.zip
moj-16yamanashi,甲府市（甲府地方法務局）登記所備付地図データ,19201-0900.zip
moj-16yamanashi,富士吉田市（甲府地方法務局吉田出張所）登記所備付地図データ,19202-0917.zip
moj-16yamanashi,都留市（甲府地方法務局大月支局）登記所備付地図データ,19204-0918.zip
moj-16yamanashi,山梨市（甲府地方法務局）登記所備付地図データ,19205-0900.zip
moj-16yamanashi,大月市（甲府地方法務局大月支局）登記所備付地図データ,19206-0918.zip
moj-16yamanashi,韮崎市（甲府地方法務局韮崎出張所）登記所備付地図データ,19207-0908.zip
moj-16yamanashi,南アルプス市（甲府地方法務局）登記所備付地図データ,19208-0900.zip
moj-16yamanashi,北杜市（甲府地方法務局韮崎出張所）登記所備付地図データ,19209-0908.zip
moj-16yamanashi,甲斐市（甲府地方法務局）登記所備付地図データ,19210-0900.zip
moj-16yamanashi,笛吹市（甲府地方法務局）登記所備付地図データ,19211-0900.zip
moj-16yamanashi,上野原市（甲府地方法務局大月支局）登記所備付地図データ,19212-0918.zip
moj-16yamanashi,甲州市（甲府地方法務局）登記所備付地図データ,19213-0900.zip
moj-16yamanashi,中央市（甲府地方法務局）登記所備付地図データ,19214-0900.zip
moj-16yamanashi,西八代郡市川三郷町（甲府地方法務局鰍沢支局）登記所備付地図データ,19346-0901.zip
moj-16yamanashi,南巨摩郡早川町（甲府地方法務局鰍沢支局）登記所備付地図データ,19364-0901.zip
moj-16yamanashi,南巨摩郡身延町（甲府地方法務局鰍沢支局）登記所備付地図データ,19365-0901.zip
moj-16yamanashi,南巨摩郡南部町（甲府地方法務局鰍沢支局）登記所備付地図データ,19366-0901.zip
moj-16yamanashi,南巨摩郡富士川町（甲府地方法務局鰍沢支局）登記所備付地図データ,19368-0901.zip
moj-16yamanashi,中巨摩郡昭和町（甲府地方法務局）登記所備付地図データ,19384-0900.zip
moj-16yamanashi,南都留郡道志村（甲府地方法務局大月支局）登記所備付地図データ,19422-0918.zip
moj-16yamanashi,南都留郡西桂町（甲府地方法務局吉田出張所）登記所備付地図データ,19423-0917.zip
moj-16yamanashi,南都留郡忍野村（甲府地方法務局吉田出張所）登記所備付地図データ,19424-0917.zip
moj-16yamanashi,南都留郡山中湖村（甲府地方法務局吉田出張所）登記所備付地図データ,19425-0917.zip
moj-16yamanashi,南都留郡鳴沢村（甲府地方法務局吉田出張所）登記所備付地図データ,19429-0917.zip
moj-16yamanashi,南都留郡富士河口湖町（甲府地方法務局吉田出張所）登記所備付地図データ,19430-0917.zip
moj-16yamanashi,北都留郡小菅村（甲府地方法務局大月支局）登記所備付地図データ,19442-0918.zip
moj-16yamanashi,北都留郡丹波山村（甲府地方法務局大月支局）登記所備付地図データ,19443-0918.zip
moj-17nagano,長野市（長野地方法務局）登記所備付地図データ,20201-1000.zip
moj-17nagano,松本市（長野地方法務局松本支局）登記所備付地図データ,20202-1004.zip
moj-17nagano,上田市（長野地方法務局上田支局）登記所備付地図データ,20203-1002.zip
moj-17nagano,岡谷市（長野地方法務局諏訪支局）登記所備付地図データ,20204-1007.zip
moj-17nagano,飯田市（長野地方法務局飯田支局）登記所備付地図データ,20205-1008.zip
moj-17nagano,諏訪市（長野地方法務局諏訪支局）登記所備付地図データ,20206-1007.zip
moj-17nagano,須坂市（長野地方法務局）登記所備付地図データ,20207-1000.zip
moj-17nagano,小諸市（長野地方法務局佐久支局）登記所備付地図データ,20208-1003.zip
moj-17nagano,伊那市（長野地方法務局伊那支局）登記所備付地図データ,20209-1009.zip
moj-17nagano,駒ヶ根市（長野地方法務局伊那支局）登記所備付地図データ,20210-1009.zip
moj-17nagano,中野市（長野地方法務局飯山支局）登記所備付地図データ,20211-1001.zip
moj-17nagano,大町市（長野地方法務局大町支局）登記所備付地図データ,20212-1006.zip
moj-17nagano,飯山市（長野地方法務局飯山支局）登記所備付地図データ,20213-1001.zip
moj-17nagano,茅野市（長野地方法務局諏訪支局）登記所備付地図データ,20214-1007.zip
moj-17nagano,塩尻市（長野地方法務局松本支局）登記所備付地図データ,20215-1004.zip
moj-17nagano,佐久市（長野地方法務局佐久支局）登記所備付地図データ,20217-1003.zip
moj-17nagano,千曲市（長野地方法務局）登記所備付地図データ,20218-1000.zip
moj-17nagano,東御市（長野地方法務局上田支局）登記所備付地図データ,20219-1002.zip
moj-17nagano,安曇野市（長野地方法務局松本支局）登記所備付地図データ,20220-1004.zip
moj-17nagano,南佐久郡小海町（長野地方法務局佐久支局）登記所備付地図データ,20303-1003.zip
moj-17nagano,南佐久郡川上村（長野地方法務局佐久支局）登記所備付地図データ,20304-1003.zip
moj-17nagano,南佐久郡南牧村（長野地方法務局佐久支局）登記所備付地図データ,20305-1003.zip
